StudyID,SubjectID,Condition ,Session ,Trial,StartTimeOfResponse ,IRT ,ReinforcerCutOFF,SessionCutOFF
Exp1,16,Brief,ContextA,110,241.85,1.19,0,0
Exp1,16,Brief,ContextA,111,243.04,2.65,0,0
Exp1,16,Brief,ContextA,112,245.69,1.07,0,0
Exp1,16,Brief,ContextA,113,246.76,1.47,0,0
Exp1,16,Brief,ContextA,114,248.23,1.32,0,0
Exp1,16,Brief,ContextA,115,249.55,1.13,0,0
Exp1,16,Brief,ContextA,116,250.68,1.18,0,0
Exp1,16,Brief,ContextA,117,251.86,0.27,0,0
Exp1,16,Brief,ContextA,118,252.13,1.57,0,0
Exp1,16,Brief,ContextA,119,253.7,0.44,0,0
Exp1,16,Brief,ContextA,120,254.14,4.23,0,0
Exp1,16,Brief,ContextA,121,258.37,0.3,0,0
Exp1,16,Brief,ContextA,122,258.67,0.24,0,0
Exp1,16,Brief,ContextA,123,258.91,0.17,0,0
Exp1,16,Brief,ContextA,124,259.08,1.23,0,0
Exp1,16,Brief,ContextA,125,260.31,3.05,0,0
Exp1,16,Brief,ContextA,126,263.36,2.48,0,0
Exp1,16,Brief,ContextA,127,265.84,6.19,0,0
Exp1,16,Brief,ContextA,128,272.03,0.37,0,0
Exp1,16,Brief,ContextA,129,272.4,6.19,0,0
Exp1,16,Brief,ContextA,130,278.59,1.41,0,0
Exp1,16,Brief,ContextA,131,280,0.54,0,0
Exp1,16,Brief,ContextA,132,280.54,0.54,0,0
Exp1,16,Brief,ContextA,133,281.08,17.33,0,0
Exp1,16,Brief,ContextA,134,298.41,0.72,0,0
Exp1,16,Brief,ContextA,135,299.13,0.84,0,0
Exp1,16,Brief,ContextA,136,299.97,2.96,0,0
Exp1,16,Brief,ContextA,137,302.93,0.66,0,0
Exp1,16,Brief,ContextA,138,303.59,0.79,0,0
Exp1,16,Brief,ContextA,139,304.38,0.39,0,0
Exp1,16,Brief,ContextA,140,304.77,0.18,0,0
Exp1,16,Brief,ContextA,141,304.95,0.74,0,0
Exp1,16,Brief,ContextA,142,305.69,1.82,0,0
Exp1,16,Brief,ContextA,143,307.51,1.03,0,0
Exp1,16,Brief,ContextA,144,308.54,2.28,0,0
Exp1,16,Brief,ContextA,145,310.82,0.58,0,0
Exp1,16,Brief,ContextA,146,311.4,0.22,0,0
Exp1,16,Brief,ContextA,147,311.62,4.28,0,0
Exp1,16,Brief,ContextA,148,315.9,1.47,0,0
Exp1,16,Brief,ContextA,149,317.37,8.65,0,0
Exp1,16,Brief,ContextA,150,326.02,1.6,0,0
Exp1,16,Brief,ContextA,151,327.62,2.27,0,0
Exp1,16,Brief,ContextA,152,329.89,52.89,0,0
Exp1,16,Brief,ContextA,153,382.78,0.9,0,0
Exp1,16,Brief,ContextA,154,383.68,0.71,0,0
Exp1,16,Brief,ContextA,155,384.39,2.52,0,0
Exp1,16,Brief,ContextA,156,386.91,0.18,0,0
Exp1,16,Brief,ContextA,157,387.09,0.16,0,0
Exp1,16,Brief,ContextA,158,387.25,0.48,0,0
Exp1,16,Brief,ContextA,159,387.73,0.61,0,0
Exp1,16,Brief,ContextA,160,388.34,2.37,0,0
Exp1,16,Brief,ContextA,161,390.71,0.79,0,0
Exp1,16,Brief,ContextA,162,391.5,0.2,0,0
Exp1,16,Brief,ContextA,163,391.7,0.22,0,0
Exp1,16,Brief,ContextA,164,391.92,1.24,0,0
Exp1,16,Brief,ContextA,165,393.16,0.4,0,0
Exp1,16,Brief,ContextA,166,393.56,0.11,0,0
Exp1,16,Brief,ContextA,167,393.67,0.6,0,0
Exp1,16,Brief,ContextA,168,394.27,2.85,0,0
Exp1,16,Brief,ContextA,169,397.12,0.59,0,0
Exp1,16,Brief,ContextA,170,397.71,0.92,0,0
Exp1,16,Brief,ContextA,171,398.63,4.37,0,0
Exp1,16,Brief,ContextA,172,403,0.42,0,0
Exp1,16,Brief,ContextA,173,403.42,0.26,0,0
Exp1,16,Brief,ContextA,174,403.68,17.29,0,0
Exp1,16,Brief,ContextA,175,420.97,2.08,0,0
Exp1,16,Brief,ContextA,176,423.05,1.56,0,0
Exp1,16,Brief,ContextA,177,424.61,3.17,0,0
Exp1,16,Brief,ContextA,178,427.78,0.96,0,0
Exp1,16,Brief,ContextA,179,428.74,0.96,0,0
Exp1,16,Brief,ContextA,180,429.7,0.13,0,0
Exp1,16,Brief,ContextA,181,429.83,0.13,0,0
Exp1,16,Brief,ContextA,182,429.96,0.15,0,0
Exp1,16,Brief,ContextA,183,430.11,0.12,0,0
Exp1,16,Brief,ContextA,184,430.23,1.09,0,0
Exp1,16,Brief,ContextA,185,431.32,2.1,0,0
Exp1,16,Brief,ContextA,186,433.42,1.12,0,0
Exp1,16,Brief,ContextA,187,434.54,11.35,0,0
Exp1,16,Brief,ContextA,188,445.89,51.86,0,0
Exp1,16,Brief,ContextA,189,497.75,0.94,0,0
Exp1,16,Brief,ContextA,190,498.69,0.61,0,0
Exp1,16,Brief,ContextA,191,499.3,0.28,0,0
Exp1,16,Brief,ContextA,192,499.58,1.74,0,0
Exp1,16,Brief,ContextA,193,501.32,1.45,0,0
Exp1,16,Brief,ContextA,194,502.77,43.52,0,0
Exp1,16,Brief,ContextA,195,546.29,13.53,0,0
Exp1,16,Brief,ContextA,196,559.82,2.42,0,0
Exp1,16,Brief,ContextA,197,562.24,1.81,0,0
Exp1,16,Brief,ContextA,198,564.05,35.95,0,1
Exp1,25,Extended,ContextA,1,0,4.96,0,0
Exp1,25,Extended,ContextA,2,4.96,13.46,0,0
Exp1,25,Extended,ContextA,3,18.42,4.37,0,0
Exp1,25,Extended,ContextA,4,22.79,13.4,0,0
Exp1,25,Extended,ContextA,5,36.19,4.7,0,0
Exp1,25,Extended,ContextA,6,40.89,3.82,0,0
Exp1,25,Extended,ContextA,7,44.71,8.67,0,0
Exp1,25,Extended,ContextA,8,53.38,1.89,0,0
Exp1,25,Extended,ContextA,9,55.27,1.69,0,0
Exp1,25,Extended,ContextA,10,56.96,1.39,0,0
Exp1,25,Extended,ContextA,11,58.35,1.87,0,0
Exp1,25,Extended,ContextA,12,60.22,0.31,0,0
Exp1,25,Extended,ContextA,13,60.53,0.38,0,0
Exp1,25,Extended,ContextA,14,60.91,0.63,0,0
Exp1,25,Extended,ContextA,15,61.54,8.51,0,0
Exp1,25,Extended,ContextA,16,70.05,3.01,0,0
Exp1,25,Extended,ContextA,17,73.06,6.57,0,0
Exp1,25,Extended,ContextA,18,79.63,3.08,0,0
Exp1,25,Extended,ContextA,19,82.71,2.86,0,0
Exp1,25,Extended,ContextA,20,85.57,2.19,0,0
Exp1,25,Extended,ContextA,21,87.76,1.99,0,0
Exp1,25,Extended,ContextA,22,89.75,1.83,0,0
Exp1,25,Extended,ContextA,23,91.58,8.59,0,0
Exp1,25,Extended,ContextA,24,100.17,6.05,0,0
Exp1,25,Extended,ContextA,25,106.22,1.49,0,0
Exp1,25,Extended,ContextA,26,107.71,4.48,0,0
Exp1,25,Extended,ContextA,27,112.19,1.02,0,0
Exp1,25,Extended,ContextA,28,113.21,1,0,0
Exp1,25,Extended,ContextA,29,114.21,7.66,0,0
Exp1,25,Extended,ContextA,30,121.87,11.91,0,0
Exp1,25,Extended,ContextA,31,133.78,2.22,0,0
Exp1,25,Extended,ContextA,32,136,1.58,0,0
Exp1,25,Extended,ContextA,33,137.58,10.39,0,0
Exp1,25,Extended,ContextA,34,147.97,9.43,0,0
Exp1,25,Extended,ContextA,35,157.4,1.04,0,0
Exp1,25,Extended,ContextA,36,158.44,0.82,0,0
Exp1,25,Extended,ContextA,37,159.26,4.38,0,0
Exp1,25,Extended,ContextA,38,163.64,1.36,0,0
Exp1,25,Extended,ContextA,39,165,4.64,0,0
Exp1,25,Extended,ContextA,40,169.64,7.22,0,0
Exp1,25,Extended,ContextA,41,176.86,9.35,0,0
Exp1,25,Extended,ContextA,42,186.21,1,0,0
Exp1,25,Extended,ContextA,43,187.21,7.05,0,0
Exp1,25,Extended,ContextA,44,194.26,0.49,0,0
Exp1,25,Extended,ContextA,45,194.75,19.5,0,0
Exp1,25,Extended,ContextA,46,214.25,0.53,0,0
Exp1,25,Extended,ContextA,47,214.78,9.38,0,0
Exp1,25,Extended,ContextA,48,224.16,1.35,0,0
Exp1,25,Extended,ContextA,49,225.51,2.02,0,0
Exp1,25,Extended,ContextA,50,227.53,3.36,0,0
Exp1,25,Extended,ContextA,51,230.89,0.48,0,0
Exp1,25,Extended,ContextA,52,231.37,0.57,0,0
Exp1,25,Extended,ContextA,53,231.94,1.94,0,0
Exp1,25,Extended,ContextA,54,233.88,9.52,0,0
Exp1,25,Extended,ContextA,55,243.4,12.58,0,0
Exp1,25,Extended,ContextA,56,255.98,0.35,0,0
Exp1,25,Extended,ContextA,57,256.33,3.56,0,0
Exp1,25,Extended,ContextA,58,259.89,1.91,0,0
Exp1,25,Extended,ContextA,59,261.8,0.91,0,0
Exp1,25,Extended,ContextA,60,262.71,0.48,0,0
Exp1,25,Extended,ContextA,61,263.19,7.86,0,0
Exp1,25,Extended,ContextA,62,271.05,0.95,0,0
Exp1,25,Extended,ContextA,63,272,2.25,0,0
Exp1,25,Extended,ContextA,64,274.25,1.97,0,0
Exp1,25,Extended,ContextA,65,276.22,26.67,0,0
Exp1,25,Extended,ContextA,66,302.89,4.63,0,0
Exp1,25,Extended,ContextA,67,307.52,3.52,0,0
Exp1,25,Extended,ContextA,68,311.04,9.16,0,0
Exp1,25,Extended,ContextA,69,320.2,1.31,0,0
Exp1,25,Extended,ContextA,70,321.51,4.67,0,0
Exp1,25,Extended,ContextA,71,326.18,2.04,0,0
Exp1,25,Extended,ContextA,72,328.22,0.36,0,0
Exp1,25,Extended,ContextA,73,328.58,5.58,0,0
Exp1,25,Extended,ContextA,74,334.16,2.46,0,0
Exp1,25,Extended,ContextA,75,336.62,2.15,0,0
Exp1,25,Extended,ContextA,76,338.77,1.92,0,0
Exp1,25,Extended,ContextA,77,340.69,4.55,0,0
Exp1,25,Extended,ContextA,78,345.24,0.31,0,0
Exp1,25,Extended,ContextA,79,345.55,4.55,0,0
Exp1,25,Extended,ContextA,80,350.1,0.67,0,0
Exp1,25,Extended,ContextA,81,350.77,2.3,0,0
Exp1,25,Extended,ContextA,82,353.07,0.88,0,0
Exp1,25,Extended,ContextA,83,353.95,0.32,0,0
Exp1,25,Extended,ContextA,84,354.27,0.35,0,0
Exp1,25,Extended,ContextA,85,354.62,3.9,0,0
Exp1,25,Extended,ContextA,86,358.52,0.56,0,0
Exp1,25,Extended,ContextA,87,359.08,1.48,0,0
Exp1,25,Extended,ContextA,88,360.56,0.16,0,0
Exp1,25,Extended,ContextA,89,360.72,0.79,0,0
Exp1,25,Extended,ContextA,90,361.51,11.21,0,0
Exp1,25,Extended,ContextA,91,372.72,0.3,0,0
Exp1,25,Extended,ContextA,92,373.02,0.29,0,0
Exp1,25,Extended,ContextA,93,373.31,6.38,0,0
Exp1,25,Extended,ContextA,94,379.69,4.94,0,0
Exp1,25,Extended,ContextA,95,384.63,6.81,0,0
Exp1,25,Extended,ContextA,96,391.44,6.56,0,0
Exp1,25,Extended,ContextA,97,398,2.43,0,0
Exp1,25,Extended,ContextA,98,400.43,8.38,0,0
Exp1,25,Extended,ContextA,99,408.81,1.99,0,0
Exp1,25,Extended,ContextA,100,410.8,9.6,0,0
Exp1,25,Extended,ContextA,101,420.4,3.4,0,0
Exp1,25,Extended,ContextA,102,423.8,3.26,0,0
Exp1,25,Extended,ContextA,103,427.06,0.49,0,0
Exp1,25,Extended,ContextA,104,427.55,1.07,0,0
Exp1,25,Extended,ContextA,105,428.62,5.38,0,0
Exp1,25,Extended,ContextA,106,434,4.84,0,0
Exp1,25,Extended,ContextA,107,438.84,0.58,0,0
Exp1,25,Extended,ContextA,108,439.42,0.81,0,0
Exp1,25,Extended,ContextA,109,440.23,10.67,0,0
Exp1,25,Extended,ContextA,110,450.9,1.99,0,0
Exp1,25,Extended,ContextA,111,452.89,14.28,0,0
Exp1,25,Extended,ContextA,112,467.17,1.28,0,0
Exp1,25,Extended,ContextA,113,468.45,43.45,0,0
Exp1,25,Extended,ContextA,114,511.9,1.85,0,0
Exp1,25,Extended,ContextA,115,513.75,1.15,0,0
Exp1,25,Extended,ContextA,116,514.9,4.13,0,0
Exp1,25,Extended,ContextA,117,519.03,3.32,0,0
Exp1,25,Extended,ContextA,118,522.35,2.59,0,0
Exp1,25,Extended,ContextA,119,524.94,1.67,0,0
Exp1,25,Extended,ContextA,120,526.61,2.79,0,0
Exp1,25,Extended,ContextA,121,529.4,0.49,0,0
Exp1,25,Extended,ContextA,122,529.89,2.6,0,0
Exp1,25,Extended,ContextA,123,532.49,2.99,0,0
Exp1,25,Extended,ContextA,124,535.48,0.51,0,0
Exp1,25,Extended,ContextA,125,535.99,0.66,0,0
Exp1,25,Extended,ContextA,126,536.65,3.23,0,0
Exp1,25,Extended,ContextA,127,539.88,0.66,0,0
Exp1,25,Extended,ContextA,128,540.54,20.97,0,0
Exp1,25,Extended,ContextA,129,561.51,2.89,0,0
Exp1,25,Extended,ContextA,130,564.4,12.4,0,0
Exp1,25,Extended,ContextA,131,576.8,0.3,0,0
Exp1,25,Extended,ContextA,132,577.1,0.54,0,0
Exp1,25,Extended,ContextA,133,577.64,2.33,0,0
Exp1,25,Extended,ContextA,134,579.97,2.05,0,0
Exp1,25,Extended,ContextA,135,582.02,0.67,0,0
Exp1,25,Extended,ContextA,136,582.69,0.65,0,0
Exp1,25,Extended,ContextA,137,583.34,0.35,0,0
Exp1,25,Extended,ContextA,138,583.69,0.48,0,0
Exp1,25,Extended,ContextA,139,584.17,0.9,0,0
Exp1,25,Extended,ContextA,140,585.07,1.99,0,0
Exp1,25,Extended,ContextA,141,587.06,7.08,0,0
Exp1,25,Extended,ContextA,142,594.14,5.86,0,1
Exp1,26,Extended,ContextA,1,0,13.64,0,0
Exp1,26,Extended,ContextA,2,13.64,0.38,0,0
Exp1,26,Extended,ContextA,3,14.02,1.01,0,0
Exp1,26,Extended,ContextA,4,15.03,2.91,0,0
Exp1,26,Extended,ContextA,5,17.94,0.55,0,0
Exp1,26,Extended,ContextA,6,18.49,0.92,0,0
Exp1,26,Extended,ContextA,7,19.41,1.75,0,0
Exp1,26,Extended,ContextA,8,21.16,2.57,0,0
Exp1,26,Extended,ContextA,9,23.73,17.82,0,0
Exp1,26,Extended,ContextA,10,41.55,1.8,0,0
Exp1,26,Extended,ContextA,11,43.35,0.99,0,0
Exp1,26,Extended,ContextA,12,44.34,0.81,0,0
Exp1,26,Extended,ContextA,13,45.15,3.04,0,0
Exp1,26,Extended,ContextA,14,48.19,0.8,0,0
Exp1,26,Extended,ContextA,15,48.99,3.08,0,0
Exp1,26,Extended,ContextA,16,52.07,0.58,0,0
Exp1,26,Extended,ContextA,17,52.65,10.04,0,0
Exp1,26,Extended,ContextA,18,62.69,0.16,0,0
Exp1,26,Extended,ContextA,19,62.85,1.47,0,0
Exp1,26,Extended,ContextA,20,64.32,14.28,0,0
Exp1,26,Extended,ContextA,21,78.6,2.25,0,0
Exp1,26,Extended,ContextA,22,80.85,2.06,0,0
Exp1,26,Extended,ContextA,23,82.91,2.39,0,0
Exp1,26,Extended,ContextA,24,85.3,0.74,0,0
Exp1,26,Extended,ContextA,25,86.04,0.29,0,0
Exp1,26,Extended,ContextA,26,86.33,0.57,0,0
Exp1,26,Extended,ContextA,27,86.9,4.34,0,0
Exp1,26,Extended,ContextA,28,91.24,0.74,0,0
Exp1,26,Extended,ContextA,29,91.98,2.28,0,0
Exp1,26,Extended,ContextA,30,94.26,3.14,0,0
Exp1,26,Extended,ContextA,31,97.4,0.73,0,0
Exp1,26,Extended,ContextA,32,98.13,6.28,0,0
Exp1,26,Extended,ContextA,33,104.41,2.32,0,0
Exp1,26,Extended,ContextA,34,106.73,6.17,0,0
Exp1,26,Extended,ContextA,35,112.9,13.85,0,0
Exp1,26,Extended,ContextA,36,126.75,3.15,0,0
Exp1,26,Extended,ContextA,37,129.9,0.93,0,0
Exp1,26,Extended,ContextA,38,130.83,17.82,0,0
Exp1,26,Extended,ContextA,39,148.65,2.92,0,0
Exp1,26,Extended,ContextA,40,151.57,2.01,0,0
Exp1,26,Extended,ContextA,41,153.58,0.86,0,0
Exp1,26,Extended,ContextA,42,154.44,0.72,0,0
Exp1,26,Extended,ContextA,43,155.16,1.34,0,0
Exp1,26,Extended,ContextA,44,156.5,0.11,0,0
Exp1,26,Extended,ContextA,45,156.61,1.62,0,0
Exp1,26,Extended,ContextA,46,158.23,4.12,0,0
Exp1,26,Extended,ContextA,47,162.35,1.08,0,0
Exp1,26,Extended,ContextA,48,163.43,2.03,0,0
Exp1,26,Extended,ContextA,49,165.46,2.41,0,0
Exp1,26,Extended,ContextA,50,167.87,1.39,0,0
Exp1,26,Extended,ContextA,51,169.26,6.83,0,0
Exp1,26,Extended,ContextA,52,176.09,8.69,0,0
Exp1,26,Extended,ContextA,53,184.78,2.51,0,0
Exp1,26,Extended,ContextA,54,187.29,15.65,0,0
Exp1,26,Extended,ContextA,55,202.94,0.46,0,0
Exp1,26,Extended,ContextA,56,203.4,9.5,0,0
Exp1,26,Extended,ContextA,57,212.9,1.79,0,0
Exp1,26,Extended,ContextA,58,214.69,2.87,0,0
Exp1,26,Extended,ContextA,59,217.56,6.83,0,0
Exp1,26,Extended,ContextA,60,224.39,15.91,0,0
Exp1,26,Extended,ContextA,61,240.3,0.72,0,0
Exp1,26,Extended,ContextA,62,241.02,1.4,0,0
Exp1,26,Extended,ContextA,63,242.42,0.5,0,0
Exp1,26,Extended,ContextA,64,242.92,12.97,0,0
Exp1,26,Extended,ContextA,65,255.89,2.03,0,0
Exp1,26,Extended,ContextA,66,257.92,1.72,0,0
Exp1,26,Extended,ContextA,67,259.64,6.24,0,0
Exp1,26,Extended,ContextA,68,265.88,2.57,0,0
Exp1,26,Extended,ContextA,69,268.45,0.58,0,0
Exp1,26,Extended,ContextA,70,269.03,0.78,0,0
Exp1,26,Extended,ContextA,71,269.81,4.63,0,0
Exp1,26,Extended,ContextA,72,274.44,1.95,0,0
Exp1,26,Extended,ContextA,73,276.39,4.62,0,0
Exp1,26,Extended,ContextA,74,281.01,12.98,0,0
Exp1,26,Extended,ContextA,75,293.99,3.37,0,0
Exp1,26,Extended,ContextA,76,297.36,0.41,0,0
Exp1,26,Extended,ContextA,77,297.77,2.83,0,0
Exp1,26,Extended,ContextA,78,300.6,3.17,0,0
Exp1,26,Extended,ContextA,79,303.77,32.18,0,0
Exp1,26,Extended,ContextA,80,335.95,1.22,0,0
Exp1,26,Extended,ContextA,81,337.17,2.9,0,0
Exp1,26,Extended,ContextA,82,340.07,1.68,0,0
Exp1,26,Extended,ContextA,83,341.75,13.97,0,0
Exp1,26,Extended,ContextA,84,355.72,1.96,0,0
Exp1,26,Extended,ContextA,85,357.68,15.52,0,0
Exp1,26,Extended,ContextA,86,373.2,2.08,0,0
Exp1,26,Extended,ContextA,87,375.28,44.84,0,0
Exp1,26,Extended,ContextA,88,420.12,1.9,0,0
Exp1,26,Extended,ContextA,89,422.02,1.97,0,0
Exp1,26,Extended,ContextA,90,423.99,4.6,0,0
Exp1,26,Extended,ContextA,91,428.59,14.97,0,0
Exp1,26,Extended,ContextA,92,443.56,15.75,0,0
Exp1,26,Extended,ContextA,93,459.31,7.23,0,0
Exp1,26,Extended,ContextA,94,466.54,2.55,0,0
Exp1,26,Extended,ContextA,95,469.09,33.07,0,0
Exp1,26,Extended,ContextA,96,502.16,3.42,0,0
Exp1,26,Extended,ContextA,97,505.58,8.58,0,0
Exp1,26,Extended,ContextA,98,514.16,9.93,0,0
Exp1,26,Extended,ContextA,99,524.09,1.2,0,0
Exp1,26,Extended,ContextA,100,525.29,8.82,0,0
Exp1,26,Extended,ContextA,101,534.11,2.45,0,0
Exp1,26,Extended,ContextA,102,536.56,3.22,0,0
Exp1,26,Extended,ContextA,103,539.78,60.22,0,1
Exp1,27,Extended,ContextA,1,0,1.46,0,0
Exp1,27,Extended,ContextA,2,1.46,0.48,0,0
Exp1,27,Extended,ContextA,3,1.94,4.58,0,0
Exp1,27,Extended,ContextA,4,6.52,0.49,0,0
Exp1,27,Extended,ContextA,5,7.01,3.43,0,0
Exp1,27,Extended,ContextA,6,10.44,3.02,0,0
Exp1,27,Extended,ContextA,7,13.46,3.68,0,0
Exp1,27,Extended,ContextA,8,17.14,2.51,0,0
Exp1,27,Extended,ContextA,9,19.65,14.47,0,0
Exp1,27,Extended,ContextA,10,34.12,2.18,0,0
Exp1,27,Extended,ContextA,11,36.3,10.53,0,0
Exp1,27,Extended,ContextA,12,46.83,1.69,0,0
Exp1,27,Extended,ContextA,13,48.52,2.56,0,0
Exp1,27,Extended,ContextA,14,51.08,3.41,0,0
Exp1,27,Extended,ContextA,15,54.49,1.32,0,0
Exp1,27,Extended,ContextA,16,55.81,1.57,0,0
Exp1,27,Extended,ContextA,17,57.38,15.57,0,0
Exp1,27,Extended,ContextA,18,72.95,8.17,0,0
Exp1,27,Extended,ContextA,19,81.12,1.95,0,0
Exp1,27,Extended,ContextA,20,83.07,10.18,0,0
Exp1,27,Extended,ContextA,21,93.25,0.72,0,0
Exp1,27,Extended,ContextA,22,93.97,1.13,0,0
Exp1,27,Extended,ContextA,23,95.1,5.22,0,0
Exp1,27,Extended,ContextA,24,100.32,0.9,0,0
Exp1,27,Extended,ContextA,25,101.22,9.49,0,0
Exp1,27,Extended,ContextA,26,110.71,4.97,0,0
Exp1,27,Extended,ContextA,27,115.68,5.04,0,0
Exp1,27,Extended,ContextA,28,120.72,2.44,0,0
Exp1,27,Extended,ContextA,29,123.16,15.01,0,0
Exp1,27,Extended,ContextA,30,138.17,4.58,0,0
Exp1,27,Extended,ContextA,31,142.75,11.99,0,0
Exp1,27,Extended,ContextA,32,154.74,11.74,0,0
Exp1,27,Extended,ContextA,33,166.48,28.12,0,0
Exp1,27,Extended,ContextA,34,194.6,1.94,0,0
Exp1,27,Extended,ContextA,35,196.54,14.07,0,0
Exp1,27,Extended,ContextA,36,210.61,0.39,0,0
Exp1,27,Extended,ContextA,37,211,2.18,0,0
Exp1,27,Extended,ContextA,38,213.18,7.16,0,0
Exp1,27,Extended,ContextA,39,220.34,2.17,0,0
Exp1,27,Extended,ContextA,40,222.51,3.24,0,0
Exp1,27,Extended,ContextA,41,225.75,10.56,0,0
Exp1,27,Extended,ContextA,42,236.31,3.73,0,0
Exp1,27,Extended,ContextA,43,240.04,8.71,0,0
Exp1,27,Extended,ContextA,44,248.75,1.89,0,0
Exp1,27,Extended,ContextA,45,250.64,3.05,0,0
Exp1,27,Extended,ContextA,46,253.69,12.06,0,0
Exp1,27,Extended,ContextA,47,265.75,1.07,0,0
Exp1,27,Extended,ContextA,48,266.82,7.78,0,0
Exp1,27,Extended,ContextA,49,274.6,14.17,0,0
Exp1,27,Extended,ContextA,50,288.77,1.2,0,0
Exp1,27,Extended,ContextA,51,289.97,16.45,0,0
Exp1,27,Extended,ContextA,52,306.42,3.8,0,0
Exp1,27,Extended,ContextA,53,310.22,6.87,0,0
Exp1,27,Extended,ContextA,54,317.09,15.18,0,0
Exp1,27,Extended,ContextA,55,332.27,0.81,0,0
Exp1,27,Extended,ContextA,56,333.08,4.08,0,0
Exp1,27,Extended,ContextA,57,337.16,19.93,0,0
Exp1,27,Extended,ContextA,58,357.09,2.1,0,0
Exp1,27,Extended,ContextA,59,359.19,28.33,0,0
Exp1,27,Extended,ContextA,60,387.52,16.68,0,0
Exp1,27,Extended,ContextA,61,404.2,29.87,0,0
Exp1,27,Extended,ContextA,62,434.07,4.16,0,0
Exp1,27,Extended,ContextA,63,438.23,2.32,0,0
Exp1,27,Extended,ContextA,64,440.55,9.7,0,0
Exp1,27,Extended,ContextA,65,450.25,15.58,0,0
Exp1,27,Extended,ContextA,66,465.83,32.65,0,0
Exp1,27,Extended,ContextA,67,498.48,2.06,0,0
Exp1,27,Extended,ContextA,68,500.54,14.89,0,0
Exp1,27,Extended,ContextA,69,515.43,4.42,0,0
Exp1,27,Extended,ContextA,70,519.85,10.93,0,0
Exp1,27,Extended,ContextA,71,530.78,3.19,0,0
Exp1,27,Extended,ContextA,72,533.97,4.42,0,0
Exp1,27,Extended,ContextA,73,538.39,1.86,0,0
Exp1,27,Extended,ContextA,74,540.25,17.41,0,0
Exp1,27,Extended,ContextA,75,557.66,2.55,0,0
Exp1,27,Extended,ContextA,76,560.21,39.79,0,1
Exp1,28,Extended,ContextA,1,0,7.75,0,0
Exp1,28,Extended,ContextA,2,7.75,1.09,0,0
Exp1,28,Extended,ContextA,3,8.84,2.53,0,0
Exp1,28,Extended,ContextA,4,11.37,4.35,0,0
Exp1,28,Extended,ContextA,5,15.72,0.44,0,0
Exp1,28,Extended,ContextA,6,1,0.72,0,0
Exp1,28,Extended,ContextA,7,0.72,0.5,0,0
Exp1,28,Extended,ContextA,8,1.22,0.73,0,0
Exp1,28,Extended,ContextA,9,1.95,1.32,0,0
Exp1,28,Extended,ContextA,10,3.27,5.01,0,0
Exp1,28,Extended,ContextA,11,2,0.86,0,0
Exp1,28,Extended,ContextA,12,0.86,1.12,0,0
Exp1,28,Extended,ContextA,13,1.98,4.16,0,0
Exp1,28,Extended,ContextA,14,6.14,0.77,0,0
Exp1,28,Extended,ContextA,15,6.91,0.11,0,0
Exp1,28,Extended,ContextA,16,3,3.76,0,0
Exp1,28,Extended,ContextA,17,3.76,0.83,0,0
Exp1,28,Extended,ContextA,18,4.59,0.31,0,0
Exp1,28,Extended,ContextA,19,4.9,1.52,0,0
Exp1,28,Extended,ContextA,20,6.42,0.24,0,0
Exp1,28,Extended,ContextA,21,4,0.45,0,0
Exp1,28,Extended,ContextA,22,0.45,0.47,0,0
Exp1,28,Extended,ContextA,23,0.92,4.43,0,0
Exp1,28,Extended,ContextA,24,5.35,0.16,0,0
Exp1,28,Extended,ContextA,25,5.51,1.03,0,0
Exp1,28,Extended,ContextA,26,5,1.88,0,0
Exp1,28,Extended,ContextA,27,1.88,2.74,0,0
Exp1,28,Extended,ContextA,28,4.62,1.02,0,0
Exp1,28,Extended,ContextA,29,5.64,3.96,0,0
Exp1,28,Extended,ContextA,30,9.6,1.02,0,0
Exp1,28,Extended,ContextA,31,6,4.12,0,0
Exp1,28,Extended,ContextA,32,4.12,0.36,0,0
Exp1,28,Extended,ContextA,33,4.48,5.99,0,0
Exp1,28,Extended,ContextA,34,10.47,12.46,0,0
Exp1,28,Extended,ContextA,35,22.93,0.74,0,0
Exp1,28,Extended,ContextA,36,7,5.54,0,0
Exp1,28,Extended,ContextA,37,5.54,0.82,0,0
Exp1,28,Extended,ContextA,38,6.36,0.44,0,0
Exp1,28,Extended,ContextA,39,6.8,7.16,0,0
Exp1,28,Extended,ContextA,40,13.96,4.56,0,0
Exp1,28,Extended,ContextA,41,8,3.36,0,0
Exp1,28,Extended,ContextA,42,3.36,1.05,0,0
Exp1,28,Extended,ContextA,43,4.41,5.9,0,0
Exp1,28,Extended,ContextA,44,10.31,0.99,0,0
Exp1,28,Extended,ContextA,45,11.3,0.48,0,0
Exp1,28,Extended,ContextA,46,9,2.51,0,0
Exp1,28,Extended,ContextA,47,2.51,0.78,0,0
Exp1,28,Extended,ContextA,48,3.29,1.78,0,0
Exp1,28,Extended,ContextA,49,5.07,0.5,0,0
Exp1,28,Extended,ContextA,50,5.57,10.23,0,0
Exp1,28,Extended,ContextA,51,10,2.82,0,0
Exp1,28,Extended,ContextA,52,2.82,3.91,0,0
Exp1,28,Extended,ContextA,53,6.73,14.16,0,0
Exp1,28,Extended,ContextA,54,20.89,4.38,0,0
Exp1,28,Extended,ContextA,55,25.27,0.64,0,0
Exp1,28,Extended,ContextA,56,11,0.24,0,0
